"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Technological integration and organizational change : Company case of the Urban Public Transport System of the Metropolitan Zone of the City of Oaxaca","M. d. L. Vázquez-Arango; E. A. Ramírez-Castillo","Facultad de Contaduría y Administración, Universidad Autónoma “Benito Juárez” de Oaxaca, Oaxaca, México; Facultad de Contaduría y Administración, Universidad Autónoma “Benito Juárez” de Oaxaca, Oaxaca, México","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","6","The city of Oaxaca has a notorious disparity in transportation service in relation to other cities in the Mexican Republic, the lack of technological and organizational innovation within companies causes anomalies in the service provided to users. Knowing the way in which the transport system operates allows determining the movements of citizens and their demands on services. The research analyzes technological integration and its contribution to organizational change in a company of the urban public transport system in the Metropolitan Zone of the City of Oaxaca (ZMCO). Specialized literature has been consulted for the comparison of the different paradigms and approaches, supported by primary and secondary sources to gather the information. In the methodology, elements related to the integration of technology are analyzed through interviews with businessmen and personnel of the urban transport company during March 2021-November 2022; It is a non-experimental research design, with a quantitative approach and a correlational type. The objective is to analyze the relationship that exists between technological integration and organizational change in urban public transport companies in the Metropolitan Zone of the City of Oaxaca, being the main question: What is the relationship between technological integration and change? organization in the public transport companies of the ZMCO? and as a hypothesis, the greater the technological integration, the greater the organizational change in the urban public transport companies of the ZMCO.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10212042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10212042","Technology;Technological integration;Organizational change;Urban Public Transport System","Technological innovation;Urban areas;Transportation;Companies;Personnel;Interviews;Information systems","","","","0","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Women in tech empowerment, inclusion & education: : interdisciplinary study in Portuguese and Brazilian communities","R. L. Frade; M. Vairinhos","DigiMedia/DeCa, University of Aveiro, Aveiro, Portugal; DigiMedia/DeCa, University of Aveiro, Aveiro, Portugal","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","4","Since 2010 thousands of women in tech communities have emerged and developed. These groups have specific inclusion, empowerment, and education objectives. The covid-19 pandemic has brought new and major challenges in activist exercise and communication practices. This work aims to present preliminary results of data collection and analysis on digital platforms from more than 100 Portuguese and Brazilian women in Information Technology (IT) communities, observer participation in more than fifty face-to-face interviews and online events, three case studies and a focus group. The covid-19 pandemic was responsible for problems related to these groups’ engagement. This research work aims to discuss possible proposals to recover activism and improve communication in these communities.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211725","Foundation for Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211725","Tech feminism;Online communities;Activism;social media","COVID-19;Pandemics;Education;Observers;Media;Proposals;Interviews","","","","28","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Multiclass Classification of Ocular Toxoplasmosis from Fundus Images with Residual Neural Networks","J. L. V. Noguera; R. Parra; V. Ojeda; M. García-Torres; J. C. Mello-Román; C. Villaba; O. Cardozo","Universidad Americana, Asunción, Paraguay; Universidad Americana, Asunción, Paraguay; Universidad Americana, Asunción, Paraguay; Data Science and Big Data Lab, Universidad Pablo de, Olavide, Spain; Facultad Politécnica, Universidad Nacional de Asunción, San Lorenzo, Paraguay; Department of Ophthalmology, Hospital General Pediátrico, Niños de AcostaÑu, Paraguay; Department of Ophthalmology, Hospital General Pediátrico, Niños de AcostaÑu, Paraguay","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","5","Ocular toxoplasmosis (OT) is usually diagnosed by a specialist through the analysis of fundus images of the eye. Deep learning has been used to perform binary classification of the disease; however, to the best of our knowledge this is the first work that performs a multi-class classification to differentiate between active or inactive OT lesions which gives more information to the clinician when making the diagnosis. Using a predictive model to differentiate healthy eyes from others with different type of lesions can be useful to save time, help diagnose atypical cases and assist specialists with less experience. In this work, we investigate the application of a deep learning model to perform multi-class image classification of eye fundus images. A pretrained residual neural network is fine tuned on a dataset of samples collected at the Hospital de Cl\’inicas and Hospital General Pediátrico Acosta Nu medical centers from Asunci\’on, Paraguay. The proposed model results are highly promising, scoring sensitivity and specificity rates equal to 91% and 98% respectively. In order to replicate the results and continue researching this area an open data set of images of the eye fundus labeled by ophthalmologists is also published as part of this work.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211306","Junta de Andalucía; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211306","deep learning;ocular toxoplasmosis;neural networks;multiclass classification.","Deep learning;Recurrent neural networks;Hospitals;Transfer learning;Sensitivity and specificity;Predictive models;Lesions","","","","20","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Plataformas de telerehabilitación para el cáncer de mama: un mapeo de literatura","J. Mejías; C. Quesada-López; M. Jenkins","Universidad de Costa Rica, San Pedro, Costa Rica; Universidad de Costa Rica, San Pedro, Costa Rica; Universidad de Costa Rica, San Pedro, Costa Rica","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","6","El cáncer ha emergido como un problema de salud pública. Uno de los tipos más comunes de cáncer en mujeres es el de mama. Los tratamientos modernos de cáncer han mejorado dramáticamente las tasas de supervivencia y han cambiado la naturaleza del cuidado del cáncer. La telerehabilitación es una herramienta innovadora que ha demostrado mejoras en la eficiencia de los servicios de salud. Dadas las limitaciones de acceso a los servicios de rehabilitación, la telerehabilitación presenta oportunidades para ampliar la cobertura de estos servicios. La caracterización de las plataformas de servicios de telerehabilitación para el cáncer de mama permite identificar el alcance de los servicios de estas plataformas en la atención de pacientes y los posibles retos asociados a su uso. En este trabajo se realiza un mapeo de literatura que caracteriza las plataformas de servicios de telerehabilitación para el cáncer de mama. El artículo presenta la caracterización de las plataformas reportadas en 22 estudios identificados entre el 2014 y el 2021, identificando las funcionalidades que ofrecen, cómo han sido implementadas y evaluadas, y los retos reportados como mapa de ruta para futuras investigaciones.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211414","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211414","e-Salud;telerehabilitació;n;cá;ncer de mama;estudio secundario","Information systems","","","","0","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Enhanced medical images through multi-scale mathematical morphology by reconstruction","I. R. Gaona; J. C. Mello-Román; J. L. V. Noguera; H. Legal-Ayala; J. Méndez; S. Grillo; S. V. Noguera","Grupo de Procesamiento Digital de imágenes Facultad Politécnica, Universidad Nacional de Asunción San Lorenzo, Paraguay; Grupo de Procesamiento Digital de imágenes Facultad Politécnica, Universidad Nacional de Asunción San Lorenzo, Paraguay; Grupo de Procesamiento Digital de imágenes Facultad Politécnica, Universidad Nacional de Asunción San Lorenzo, Paraguay; Grupo de Procesamiento Digital de imágenes Facultad Politécnica, Universidad Nacional de Asunción San Lorenzo, Paraguay; National University of Caaguazú Cnel. Oviedo, Paraguay; Universidad Autónoma de Asunción, Asunción, Paraguay; Facultad de Ingeniería, Uninorte, Asunción, Paraguay","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","5","Medica1 images are indispensable tools for several medical tasks, by allowing a much more accurate diagnosis to help in decision making. For this reason it is essential to have good quality medical images. However, sometimes they show degradations such as poor contrast or imperfections in details. In this article we present an algorithm that improves the details of medical images, preserves the average brightness, preserves the structural similarity and corrects the problem of poor contrast. This algorithm improves medical images using the top-hat transform by reconstruction, which extracts brightness and darkness features on multiple scales. These features are used to enhance the medical image. The algorithm was tested with medical images from two public databases. Experimental results show that the proposed algorithm improves contrast, introduces little noise, preserves natural brightness, detail and similarity to the original medical image.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211680","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211680","Medica1 images;poor contrast;average brightness;structural similarity;top-hat transform by reconstruction","Measurement;Visualization;Brightness;Transforms;Feature extraction;Proposals;Task analysis","","","","26","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Constrained random maps: shortest paths assessed on the Web : The Internet as a computing medium","M. Casquilho; E. C. E. Silva; C. Lopes; A. EspíRito-Santo; J. L. De Miranda","Department of Chemical Engineering, CERENA (Centro de Recursos Naturais e Ambiente (“Centre for Natural Resources and the Environment”) Ave. Rovisco Pais, IST, South Tower (Bldg. 20), IST, Universidade de Lisboa (University of Lisbon), Lisboa (Lisbon), Portugal; CIICESI, ESTG, Polytechnic of Porto Rua do Curral, Casa do Curral, Margaride, Felgueiras, Portugal; CEOS.PP, ISCAP, Polytechnic of Porto Rua Jaime Lopes Amorim, S. Mamede de Infesta, Portugal; Dept. of Computer Science and Eng.ing, Ave. Rovisco Pais, IST, Bldg. 09 (Computer Science), IST, Universidade de Lisboa, Lisboa (Lisbon), Portugal; Dept. of Technologies, ESTG, CERENA Campus Politécnico, 10, I. Politécnico de Portalegre (Polytechnic Institute of Portalegre), Portalegre, Portugal","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","7","When dealing with routes in maps, the shortest path is the commonest addressed problem, but the topology of the map affects the paths’ behavior in many ways. A study was conducted on random maps, by Monte Carlo simulation, in which the weights are uniformly distributed, in order to assess the impact of these conditions on the shortest paths. We provide a freely accessible webpage, where the user can insert the number of nodes, specify whether it is a directed or undirected graph, and the range of the distribution, to observe the influence of each parameter. We consider several goals: we offer the procedure computation, based on the well-known Dijkstra’s algorithm; we combine the PHP language with a numerical language (Fortran), with the gnuplot graphing utility; and we stress the suggestion of the Internet as a computing medium. The simulation runs on the webpage, thus needing no software installation or special power or matching operating system. This Web application is an example for many other problems, and is implemented on a Linux platform. The study draws attention both to the use of the Web for scientific computing, and to the convenience of this use in scientific publications. We advocate web-based computing in general, as it can use the same programs as classical computing, the programs being always the technical difficulty. In our technological era, this still scarcely explored approach also promotes the transfer of knowledge from academia to industry.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211705","Centro de Recursos Naturais e Ambiente; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211705","Web-based application;random map;shortest path;Monte Carlo simulation;scientific computing;Engineering education","Industries;Scientific computing;Education;Software algorithms;Statistical distributions;Software;Internet","","","","28","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Level of satisfaction of hybrid and online educational systems in university students during Post-Pandemic times","O. Gutierrez-Aguilar; A. Gutierrez-Aguilar; S. Chicana-Huanca","Universidad Católica de Santa María, Arequipa, Perú; Universidad Católica de Santa María, Arequipa, Perú; Universidad Católica de Santa María, Arequipa, Perú","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","6","This study aimed to establish the predictor variables in the satisfaction of the educational service implemented during the post-pandemic, such as the intention and use of the system, the interaction with teachers, the methodology in teaching, and the relationship with students. The research is non-experimental, applied, and comparative. The study used 162 students from a private university in the Arequipa area of Peru as a sample. The methodology that was used had two well-defined phases: first, an exploratory factor analysis was performed, which aimed to condense the information in the original variables into smaller series; second, a confirmatory factor analysis was performed by modelling structural equations based on variances. It is concluded that the intention to use hybrid and online systems, interaction with teachers, and teaching methodology are predictors of satisfaction in university students in post-pandemic times; however, the relationship with students does not positively influence the satisfaction of the educational service. However, there are differences in the detailed analysis of the hybrid and online systems.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211367","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211367","Intention and use of the system;Interaction with teachers;Methodology;Relationship with students;Satisfaction;PLS-SEM","Analytical models;Pandemics;Education;Mathematical models;Information systems","","","","31","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Emotional states and relationship with the educational sense and usefulness of information and communication technologies in university students","S. Chicana-Huanca; O. Turpo-Gebera; O. Gutierrez-Aguilar","Universidad Católica de Santa María, Arequipa, Perú; Universidad Nacional de San Agustín, Arequipa, Perú; Universidad Católica de Santa María, Arequipa, Perú","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","5","The study’s objective was to determine how information and communication technologies, through the sense of utility and the educational sense, relate to the student’s emotional states. Research is not an experiment and is based on numbers. A sample of 102 first-year university students in general studies was used. The methodology that was used had two well-defined phases: first, an Exploratory Factor Analysis was carried out with the objective of condensing the information of the original variables into smaller series; secondly, a Confirmatory Factor Analysis was carried out that allowed internal consistency tests of the model to be carried out using non-parametric statistics; correlation and linear regression tests were performed. It can be said that the educational and utilitarian uses of information and communication technologies give different explanations for changes in emotional states.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211265","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211265","Emotional state;Educational sense;Sense of usefulness;ICT","Analytical models;Correlation;Linear regression;Estimation;Information and communication technology;Nonparametric statistics;Information systems","","","","31","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Developing Conceptualizations of Operational Technology and Service Quality for Critical Infrastructures – »Devcon«","W. Schwinger; D. Graf; E. Kapsammer; B. Pröll; W. Retschitzegger; I. Khalil; A. Méndez-Porras; L. Cardinale-Villalobos; T. Juhana","Institute of Telecooperation/Applied Knowledge Processing, Johannes Kepler University Linz (JKU), Austria; Institute of Telecooperation/Applied Knowledge Processing, Johannes Kepler University Linz (JKU), Austria; Institute of Telecooperation/Applied Knowledge Processing, Johannes Kepler University Linz (JKU), Austria; Institute of Telecooperation/Applied Knowledge Processing, Johannes Kepler University Linz (JKU), Austria; Institute of Telecooperation/Applied Knowledge Processing, Johannes Kepler University Linz (JKU), Austria; Institute of Telecooperation/Applied Knowledge Processing, Johannes Kepler University Linz (JKU), Austria; Instituto Tecnológico de Costa Rica (TEC) Campus Tecnológico Local San Carlos; Instituto Tecnológico de Costa Rica (TEC) Campus Tecnológico Local San Carlos; School of Electrical Engineering and Informatics, Institut Teknologi, Bandung, Indonesia","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","4","Critical infrastructures (CIs) such as energy grids, communication networks or transportation systems are the essential backbone of any societies’ social and economic processes. Providing appropriate techniques to monitor the efficient and safe operation of their underlying Operational Technology (aka. OTM) is naturally of paramount importance. One crucial challenge is, however, that a CI’s OT is continuously evolving on a high pace, leading to massive heterogeneities, interdependencies and interoperability problems, thereby making OTM and integrative service quality hard to achieve. The research goal of our project »DevCon« is therefore to push forward appropriate techniques to facilitate OTM and integrative service quality even in face of the evolving nature inherent in this kind of systems. In particular, to overcome heterogeneities while explicating interdependencies and ensuring interoperability, conceptualizations of OT objects and service quality are put forward, providing the basis for a pivotal knowledge base. For this, an innovative approach is followed by synergistically combining inductive methods in terms of machine learning and deductive methods in terms of semantic technologies.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211349","ASEAN-European Academic University Network; Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211349","Critical Infrastructure (CI);Operational Technology Monitoring (OTM);Machine Learning;Semantic Technologies","Renewable energy sources;Knowledge based systems;Transportation;Machine learning;Pressing;Critical infrastructure;Monitoring","","","","25","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Vital Signs Monitoring Sensors and Devices : A Case Study on Some of the Main Devices Used","S. Carvalho; J. C. Silva; P. Teixeira; M. Casquilho","Applied Artificial Intelligence Laboratory (2Ai), Polytechnic Institute of Cávado and Ave (IPCA), Barcelos, Portugal; Applied Artificial Intelligence Laboratory (2Ai), Polytechnic Institute of Cávado and Ave (IPCA), Barcelos, Portugal; Laboratório de Inteligência Artificial e Ciência de Computadores (LIACC), Polytechnic Institute of Cávado and Ave (IPCA), Barcelos, Portugal; Instituto Superior Técnico (IST) CERENA - Centro de Recursos Naturais e Ambiente (“Centre for Natural Resources and the Environment”), Lisbon, Portugal","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","6","Physical activity is fundamental in modern society in order to achieve a healthy lifestyle. In fact, it contributes to a significant improvement in the physical and mental health of citizens, allowing an enhancement in their quality of life. To take better advantage of these benefits it is important to monitor and control some physical and mental parameters of the participants. This monitoring will serve not only to boost the practice of sport but also to potentially detect some physical problems of the person. This paper presents a study of some of the most used sensors and devices, whose common goal is the monitoring of training data by the practitioner. This study is fundamental as it allows to identify the different devices currently used, as well as the type of data they collect, something essential to determine the type of analysis that can be done using these devices. The applications for analyzing and processing this data will also be studied, which will provide a complete overview, from the collection to the processing and analysis of the data.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211989","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211989","Vital Signs Monitoring;Gathering Sensors and Devices;Data Analysis and Processing Applications","Training;Training data;Process control;Sensor systems and applications;Reliability;Biomedical monitoring;Monitoring","","","","39","","15 Aug 2023","","","IEEE","IEEE Conferences"
"IE-MESC: an IoT engine for managing equipment in a smart campus","D. H. De Moraes; G. F. Florêncio; M. A. Teixeira; L. H. V. Nakamura; R. I. Meneguette","Instituto Federal de São Paulo (IFSP), Catanduva, SP, Brasil; Instituto Federal de São Paulo (IFSP), Catanduva, SP, Brasil; Instituto Federal de São Paulo (IFSP), Catanduva, SP, Brasil; Instituto Federal de São Paulo (IFSP), Catanduva, SP, Brasil; Universidade de São Paulo (USP), São Carlos, SP, Brasil","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","6","Smart Campus is a promise that aims to improve the quality of life and finances of educational institutions. One of the main objectives of a smart campus is proper management and energy savings. In this paper, we propose a complete platform composed of hardware and software called IE-MESC. This platform provides an IoT engine for managing equipment in a smart campus. The projections of the results indicate energy savings and, therefore, a better financial result for the studied institution.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211704","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211704","Internet of Things;Energy Saving;Smart Campus","Software;Hardware;Internet of Things;Engines;Information systems","","","","0","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Influence of face-to-face in hybrid teaching: a case of study for a master","J. González-Domínguez; D. Andrade","Grupo de Arquitectura de Computadores, CITIC, Universidade da Coruña, A Coruña, Spain; Grupo de Arquitectura de Computadores, CITIC, Universidade da Coruña, A Coruña, Spain","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","6","Online teaching is nowadays very used all around the World, especially in the field of computer science. We can currently find many university degrees that follow a hybrid approach, where the students can choose between face-to-face (attending to the classroom with the teacher) or online (followed by telematic means) teaching. Often, the implementation of this hybrid approach implies that the teaching is made at the same time to face-to-face and online students. This work studies the academic results obtained by the students of a master that follows this approach, the Master in High Performance Computing, shared between the University of A Coru’a and the University of Santiago de Compostela, during four academic years in order to analyze the impact of this approach in student’s performance.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211947","Hybrid Teaching;Face-to-face;Master in XXX","Computer science;Distance learning;High performance computing;Education;Telematics;Information systems","","","","0","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Evaluation of a mHealth Technology for the Promotion of Mental Health among University Students : Application ‘Mais Um Dia’","A. M. Pinho; R. Oliveira","Universidade Federal do Tocantins Universidade de Aveiro, Palmas-TO, Brasil; Departamento de Comunicação e Arte, DigiMedia, Universidade de Aveiro, Aveiro, Portugal","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","5","The theme of this work is the validation of a Mhealth mobile technology application, the App ’Mais Um Dia’, for health promotion in the university context. The prevention of mental illness among higher education academics is a subject under increasing discussion and the use of a Mhealth emerges from this context as a psychoeducational intervention tool. The validation of a psychoeducational intervention Mhealth technology in a focus group was carried out through the face-to-face application of two user experience (UX) evaluation questionnaires - the System Usability Scale (SUS) and the Self-Assessment Manikin (SAM). The results show that it is possible to establish the validity of the mobile application ’Mais Um Dia’ in psychoeducational intervention and prevention through digital literacy in mental health.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211470","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211470","mHealth;mental health;university students;user experience (UX)","Education;Mental health;User experience;Mobile applications;Usability;Information systems","","","","0","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Designing Learning Paths with Open Educational Resources: An Investigation in Model-Driven Engineering","A. Bucchiarone; A. Vázquez-Ingelmo; G. Schiavo; A. García-Holgado; F. J. García-Peñalvo; S. Zschaler","MoDiS Research Unit Fondazione Bruno Kessler (FBK), Trento, Italy; GRIAL Research Group, University of Salamanca, Salamanca, Spain; i3 Research Unit Fondazione Bruno Kessler (FBK), Trento, Italy; MoDiS Research Unit Fondazione Bruno Kessler (FBK), Trento, Italy; MoDiS Research Unit Fondazione Bruno Kessler (FBK), Trento, Italy; Department of Informatics, King’s College London, London, UK","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","7","This paper presents a methodology for supporting educators and learners in designing and delivering learning paths using Open Educational Resources (OERs). While OERs provide free and unlimited access to high-quality learning resources, their scattered nature presents significant challenges in finding relevant and high-quality materials. Furthermore, the lack of a centralized repository for OERs makes it difficult to ensure the accuracy and quality of the materials being queried. To address these issues, the paper presents the ENCORE methodology that provides software components, or ENCORE enablers, to enable educators to include relevant OERs that target specific skills in their learning paths. The methodology also leverages notebook interfaces and gamification mechanisms to promote students’ learning engagement. The paper illustrates the ENCORE methodology through a case study, where the methodology is applied to an OER repository of educational resources developed by the expert network on model-driven engineering (MDEnet). The case study demonstrates that designing the database and enablers as independent but holistic components enables the use of OERs to accomplish a wider range of educational goals, such as supporting the creation of learning paths. The paper concludes with indications on how to extend the ENCORE methodology to further enhance the creation and delivery of personalized learning experiences, supporting the reuse of open educational resources and the automatic generation of personalized learning paths.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211772","Erasmus; Engineering and Physical Sciences Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211772","open educational resource;web scraping;model-driven engineering;learning paths","Learning management systems;Databases;Scalability;Open Educational Resources;Model driven engineering;Software;Planning","","1","","28","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Management of Software Projects in Degree Projects using an Agile Methodology","G. A. Rivera S.; J. G. Zuleta H.","Universidad Libre, Bogotá D. C., Colombia; Universidad Libre, Bogotá D. C., Colombia","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","6","The development of software projects addressed in degree work in higher education, demand the use of methods or techniques supported by software engineering, agile methodologies are accepted in recognition of their characterization and the trend of use at a national level. world; methodologies oriented to business environments causing difficulties to be applied in academic spaces. Refers to and describes an agile methodology as an alternative to solve this problem.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10212009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10212009","agile methodology;software project;degree work","Education;Market research;Software;Character recognition;Software engineering;Information systems;Business","","","","0","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Are enterprises from lagging regions digitally connected?","J. Fernandes; L. C. M. Pires; S. P. Nogueira","CITUR, Instituto Politécnico de Bragança, Portugal; UNIAG, Instituto Politécnico de Bragança, Portugal; Cento de Investigação em Ciência Política, Instituto Politécnico de Bragança, Portugal","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","5","This study focuses on how enterprises located on lagging regions are using online resources and how can they enhance their usage. Most companies have transitioned to the “online world”, however, in rural and more deprived regions, it is perceived that companies still have difficulties accessing some online resources or accessing qualified workers in ICT areas. As such, this paper focus on 29 enterprises from the northeast of Portugal, a recognized lagging region. In the context of an international project, CRECEER creation of business cooperation networks in rural cross-border regions between companies in the gourmet agri-food and tourism sectors, the use of ICT was analysed, what online tools were used and what could be done to improve their ICT use in their business.As a result, it was found that the majority of the companies only had a minimal investment in business online tools, they are not aware of the majority of cloud computing software, and they do not use it in their business. Even though the studied companies were willing to evolve digitally, they recognized the severe restrictions they had, namely the requirement of specific currently unavailable knowledge, the necessity of qualified workers that they couldn’t afford, and even the hardware necessity they couldn’t supress.It is clear that for these companies had it not been the CRECEER project, even the smallest changes and improvements, would not be achieved in a short period. It is rather crucial to have European funds dedicated to enhance the ICT competencies of these businesses.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10212005","European Regional Development Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10212005","Cloud computing software;Digital transition;ICT knowledge;Rural regions","Cloud computing;Face recognition;Europe;Companies;Software;Hardware;Manufacturing","","","","13","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Serious game in web programming learning: A systematic literature review","P. Quiroz-Palma; A. Santamaría-Philco; J. Cevallos-Macias; J. Herrera-Tapia; J. Pincay-Ponce; K. Delgado-Reyes; D. Muñoz-Verduga","Facultad de Ciencias de la Vida y Tecnologís Universidad Laica Eloy Alfaro de Manabí, Manta, Ecuador; Facultad de Ciencias de la Vida y Tecnologís Universidad Laica Eloy Alfaro de Manabí, Manta, Ecuador; Facultad de Ciencias de la Vida y Tecnologís Universidad Laica Eloy Alfaro de Manabí, Manta, Ecuador; Facultad de Ciencias de la Vida y Tecnologís Universidad Laica Eloy Alfaro de Manabí, Manta, Ecuador; Facultad de Ciencias de la Vida y Tecnologís Universidad Laica Eloy Alfaro de Manabí, Manta, Ecuador; Facultad de Ciencias de la Vida y Tecnologís Universidad Laica Eloy Alfaro de Manabí, Manta, Ecuador; Facultad de Ciencias de la Vida y Tecnologís Universidad Laica Eloy Alfaro de Manabí, Manta, Ecuador","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","6","The importance of education has given rise to the search for different learning techniques and the use of information technology tools. One of the techniques currently used to achieve and encourage learning is serious games and gamification; these techniques allow students to achieve learning objectives while playing. This paper presents a systematic literature review about proposals for learning web programming based on serious games; 10 studies based on serious games are presented for learning content related to web programming, programming languages, and the topics addressed in teaching. This study contributes to web programming learning for students who want to learn web programming.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211695","serious games;gamification;web programming;learning;education","Computer languages;Systematics;Bibliographies;Education;Serious games;Proposals;Information technology","","","","23","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Operational requirement ranking for consensus algorithm selection in Blockchain health management systems","S. C. V. C. De Almeida; C. K. D. S. Rodrigues; W. F. Giozza","Departamento de Engenharia Elétrica, Faculdade de Tecnologia, Universidade de Brasília, Brazil; Centro de Matemática, Computação e Cognição, Universidade Federal do ABC (UFABC), Brazil; Departamento de Engenharia Elétrica, Faculdade de Tecnologia, Universidade de Brasília, Brazil","2023 18th Iberian Conference on Information Systems and Technologies (CISTI)","15 Aug 2023","2023","","","1","6","The objective of this work is to apply the Analytical Hierarchical Process (AHP) method with support from the Online System (AHP OS) method for operational requirements ranking for consensus algorithm in Blockchain-health management systems. The Efficiency criterion was the most relevant among the criteria evaluated by decision makers based on the ranking established by the AHP method. From the analyses performed it was possible to validate the application of the proposed method to enable the selection of consensus algorithms appropriate to Blockchain in the context of health.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211913","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211913","Blockchain;Health Systems;Hierarchical Process Analysis;Consensus Algorithms","Consensus algorithm;Analytic hierarchy process;Blockchains;Information systems","","","","0","","15 Aug 2023","","","IEEE","IEEE Conferences"
