"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Specifying BPMN diagrams with Timed Automata: Proposal of some mapping rules","L. E. M. Morales","Universidad Simon Bolivar, Caracas, Distrito Capital, VE","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","The Business Process Model and Notation (BPMN) has come to be the most important result to standardize the notation for graphical representation of Business Processes (BPs). Nevertheless, BPMN models are not appropriate to support the analysis phase; do not have formal semantics to conduct qualitative analysis (validation and verification). In this work is introduced a set of guidelines to transform BPMN diagrams into Timed Automata (TA) networks (TA-networks) in order to make possible that business analysts and designers can perform evaluation (i.e., qualitative analysis) of BPs, based on the formal specification of BP-task model with TA. The application of the approach is aimed to evaluate the behavior of the BP-task model with respect to business performance indicators (for instance, service time, waiting time or queue size) derived from business needs. Also is shown an application example related to Customer Relationship Management (CRM).","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876897","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876897","Business process;Timed automata;Task model;Qualitative analysis;Mapping rules","Automata;Analytical models;Customer relationship management;Synchronization;Clocks;Computational modeling","","2","","17","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Determining software process capability in conformity to the process assessment model NMX-I-15504 applied to the reference model NMX-I-059 supported by the AURAP tool","A. -V. Angélica; M. -B. Johanna; F. -R. Brenda; I. -E. Jorge","Facultad de Ingeniería, Campus Mexicali, Universidad Autónoma de Baja California, Mexicali, México; Universidad Autonoma de Baja California, Mexicali, Baja California, MX; Universidad Autonoma de Baja California, Mexicali, Baja California, MX; Universidad Autonoma de Baja California, Mexicali, Baja California, MX","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","The NMX-I-059-NYCE-2011 is a Mexican initiative to support Small and Medium Enterprises (SMEs) to achieve higher levels of software process capability in conformity to the process assessment model NMX-I-15504-2010. AURAP is a proposal in the absence of tools that integrate both standards and support self-assessment requirements process and attributes process. The functions that provide knowledge into the current state of processes and/or to determine the level of capability for are presented.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876898","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876898","Self-Assessment tool;NMX-I-059;NMX-I-15504;SMEs","Software;PROM;ISO standards;IEC standards;Silicon;Software engineering;ISO","","","","8","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Real time simulation of arm prosthetics through a myoelectric sensor","J. M. Villegas; J. L. Rodríguez; Y. Vega; D. A. Mejía; A. Medina-Santiago","Universidad Autonoma de Baja California, Mexicali, Baja California, MX; Universidad Autonoma de Baja California, Mexicali, Baja California, MX; Universidad Autonoma de Baja California, Mexicali, Baja California, MX; Universidad Autonoma de Baja California, Mexicali, Baja California, MX; Universidad Politecnica de Chiapas, Tuxtla Gutierrez, MX","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","4","The present research work is about the simulation in real time to control the movement of an arm, through the acquisition of myoelectric data. The system can help the development and perfection of upper limb prostheses through the use of the tools LabVIEW, SolidWorks, Arduino and Muscle Sensor v3.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876899","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876899","prosthetics;simulation;Myoelectric controls","Muscles;Software;Real-time systems;Prosthetics;Nickel;Biological system modeling;Electronic mail","","1","","9","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Generating hypotheses from medline: A new approach based on network analysis","C. Gálvez","Universidad de Granada, Granada, AndalucÃ­a, ES","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Generating hypotheses from the medical literature is directed to discover associations between medical or biological entities which are not present in the text but can be inferred by the presence of other more explicit relationships. The purpose of hypothesis generation would reveal unknown relationships worthy of further investigation. Hidden relations are those that are unlikely to be found by examination of bibliographic citations or the use of indexing techniques and yet establish a relationship between topics that might be explored by scientific research. Within the discovery framework established by Swanson and Smalheiser, in the paper, we propose an experiment that uses network methods to discover hidden connections in the medical literature. Our experiment was conducted with the MEDLINE database.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876900","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876900","hypothesis generation;biomedical literature;information visualization;network analysis","Visualization;Biology;Diseases;Bismuth;Unified modeling language;Silicon","","","","14","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Method to determine optimal hardware platforms in Human Centered Computing based on non functional requirements analysis","M. González; L. González; J. Echeverri; M. Aristizábal; G. Urrego; A. L. Pérez","Telecommunications Engineering Department, University of Medellin, Medellin, Colombia; System Engineering Department, University of Medellin, Medellin, Colombia; System Engineering Department, University of Medellin, Medellin, Colombia; Commercialization Department, UNE Telecommunications, Medellin, Colombia; Software Engineering Department, University of Antioquia, Medellin, Colombia; Software Engineering Department, University of Antioquia, Medellin, Colombia","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Human Centered Computing is a novel paradigm to process context information of human being's environment in which computers are invisible to the subject, providing tools and services depending on the context of each individual. An increasing interest is growing regarding embedded computers since they offer advantages related to portability, dedicated tasks, invisibility, amongst others. However, a plenty of hardware platforms are in the market, so it is complicated to determine which the best for a particular need. Benchmarks make those tasks easier by performing measurements in hardware by running applications and performing comparisons. Nevertheless, they are thought to meet some quite particular kinds of applications. Moreover, if some benchmark applications have to be merged, i.e. voice or images processing, there are not schemes to correctly measure hardware platforms. On the other hand, requirements such as reliability and availability are not commonly assessed as a dependant set in hardware platforms. In this work, we propose a novel method to select hardware architectures for Human Centered Computing based on benchmarking, genetic algorithms, weighted sums and statistical distances in order to consider non-functional requirements.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876901","HCC;Non Functional Requirements;Hardware Platforms;Optimization","Benchmark testing;Hardware;Vectors;Availability;Optimization;Algorithm design and analysis","","1","","36","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Cross-cultural adaptation and validation of the Assessment of Chronic Illness Care (ACIC): Chronic care model — Information for chronic disease management","F. Leal; C. Morais; R. Pimenta","USF Terra da Nóbrega, Unidade Local de Saúde do Alto Minho, Viana do Castelo, Portugal; Universidade de Coimbra, Coimbra, Coimbra, PT; Universidade de Coimbra, Coimbra, Coimbra, PT","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","7","During the last decade, many countries have been reorient their health systems in order to progressively include integrated management of chronic disease, where diabetes mellitus (DM) is also included. The Chronic Care Model (CCM) has often been the theoretical framework supporting the action accordingly and the Assessment of Chronic Illness Care (ACIC) the most used instrument in measuring their level of implementation. Thus, the present study aims to contribute to improving information systems and clinical decision support in the management of diabetes as a Chronic Disease. Also aimed to make the translation and validation of the ACIC 3.5 and assess what level CCM is applied. The ACIC was applied to 175 doctors and nurses in primary care, belonging to a group of health centers. We defined the level of significance of 5%. In terms of results, it is observed that the ACIC Version 3.5 achieved a Cronbach's alpha of 0.958, indicating a high reliability and a coefficient of Kaiser-Meyer-Olkin of 0.918, demonstrating that our data show excellent suitability for factor analysis. The group of health centers studied only guarantees a basic support to people with diabetes. In terms of applicability of the results of the CCM used in the care provision of the diabetic person and the family, let predict a long journey to make in this area.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876902","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876902","chronic illness;chronic care model;ACIC;cultural adaptation;validation","Instruments;Guidelines;Diabetes;Adaptation models;Diseases;Technological innovation","","1","","21","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Traffic differentiation in IEEE 802.15.4 networks: An analysis over the contention window","M. González; N. G. Gómez; G. Giraldo; A. G. Molina","Telecommunications Engineering Department, University of Medellin, Medellin, Colombia; Department of Electronic Engineering, University of Antioquia, Medellin, Colombia; Department of Systems Engineering, University of Antioquia, Medellin, Colombia; Department of Electronic Engineering, University of Antioquia, Medellin, Colombia","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","The increasing interest in developing solutions for applications, such as industrial automation, body sensor networks, natural risks management and prevention; without the need of a wired media has encouraged the development of a low data rate and low power consumption wireless communication systems, commonly known as Wireless Sensor Networks (WSN). Although many proprietary solutions have been proposed, the standard IEEE 802.15.4 is about to become the global standard for WSN, since utilizes energy-efficient schemes to access the channel, and to transmit information at low speeds. However, this standard does not have a strategy for information differentiation, in which packets from nodes with a higher priority need to be sent sooner than packets from other nodes. Consequently, this paper evaluates, by means of numerical simulations, the assumption of an information differentiation scheme, which consists in modifying the Contention Window (CW) in the slotted IEEE 802.15.4, considering that nodes with lower CW values have higher probabilities to access the channel than nodes with higher CW values. Partial results show that this information differentiation scheme increases the channel access probability, when two or three levels of CW are implemented within the network.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876903","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876903","IEEE 802.15.4;Differentiated Traffic;Contention Window","IEEE 802.15 Standards;Object oriented modeling;Multiaccess communication;Wireless sensor networks;Niobium;Energy efficiency","","","","12","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Intelligent system for valorizing solid urban waste","P. Reis; R. Pitarma; C. Gonçalves; F. Caetano","ESTG-School of Technology and Management, IPG - Polytechnic Institute of Guarda Guarda, Portugal; ESTG-School of Technology and Management, IPG - Polytechnic Institute of Guarda Guarda, Portugal; ESTG-School of Technology and Management, IPG - Polytechnic Institute of Guarda Guarda, Portugal; Faculty of Engineering, UBI - University of Beira Interior Covilhã, Portugal","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","4","The management of municipal solid waste is a complex problem for most developed countries. At present, only a few small cities have implemented procedures for collecting garbage in an innovative way. Thus, it is urgent to implement measures that initiate sustainable behavior, with the active participation of citizens, ensuring the conservation of resources through the reduction and recovery of waste. This paper describes the iEcoSys system (Intelligent Ecologic System) developed by the authors. It is a technological tool that identifies the waste produced individually, using RFID tags embedded in rubbish bags - the iBags. When depositing waste, the recycling center identifies and weighs each bag and the collected data is sent to a server system using ZigBee communication standard. When the information reaches the server system, it is inserted into the database management system, making it possible to see the deposited waste in the iEcoSys Internet portal, and even order new iBags. Making the cities smarter and promote sustainability by changing the paradigm of receiving the recycled rubbish instead of paying for the waste produced, is the contribution of this study.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876904","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876904","Environment;Sustainability;MSW Management;PAYT;GAYT;Sensor Networks;Zigbee;RFID;Smart Cities","Recycling;Solids;Cities and towns;Europe;Database systems;Radiofrequency identification;Microcontrollers","","8","","16","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Knowledge tranfer in clusters of SMEs in the auto part sector","C. M. R. Lozano; V. H. M. García","Universidad Distrital Francisco Jose de Caldas, Bogota, CO; Universidad Distrital Francisco Jose de Caldas, Bogota, CO","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Globalization, customer orientation, and the rapid development of information technology and communication are some of the factors that determine the new economy in which information and knowledge have grown to become strategic resources and response to this situation, we propose the need to create and sustain competitive advantage as a result of a new approach to address the new challenges in the current scenarios, and mainly watch you progress in how to create effective competition, for it is studying the possibility of adopting the clusters as a competitive strategy, in which the question arises what is the impact of clusters on business competitiveness?, finding in response to allow the inclusion of organizations in knowledge society.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876905","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876905","clusters;competitiveness;productivity;knowledge management;production chain","Surges;Internet;Context modeling;Abstracts;Globalization;Information technology;Business","","","","19","","14 Aug 2014","","","IEEE","IEEE Conferences"
"The challenge of building a cyber physical system as an educational experience","P. González-Nalda; I. Calvo; I. Etxeberria-Agiriano; A. García-Ruiz; S. Martínez-Lesta; D. Caballero-Martín","Universidad del Pais Vasco, Bilbao, PaÃ­s Vasco, ES; Universidad del Pais Vasco, Bilbao, PaÃ­s Vasco, ES; Universidad del Pais Vasco, Bilbao, PaÃ­s Vasco, ES; Universidad del Pais Vasco, Bilbao, PaÃ­s Vasco, ES; Universidad del Pais Vasco, Bilbao, PaÃ­s Vasco, ES; Universidad del Pais Vasco, Bilbao, PaÃ­s Vasco, ES","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Building Cyber-Physical Systems (CPS) is highly multidisciplinary as it requires mastering several disciplines such as embedded computing, control and communications theory. It therefore seems appropriate setting challenges to students in the final years of study in this area. This paper presents an educational experience developed by the students of Computer Engineering in Management and Information Systems Degree at the University College of Engineering of Vitoria-Gasteiz. As part of an elective course in the last year students developed a small project where they could apply and reinforce concepts learned in previous courses. This experience allowed the students to reinforce skills already acquired in previous courses (like programming, operating systems, and communication networks) and other generic skills of such as effectively working in groups, integrating different technologies, proactive problem solving, or cope with the complexity of the systems.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876906","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876906","CPS;PBL;Teleoperation;Mobile robotics;Education","IEEE 802.11 Standards;Androids;Humanoid robots;Sockets;Servomotors;Hardware","","3","","23","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Intelligent management of urban garden irrigation","F. Caetano; R. Pitarma; P. Reis","Faculty of Engineering, UBI - University of Beira Interior, Covilhã, Portugal; ESTG-School of Technology and Management, IPG - Polytechnic Institute of Guarda, Guarda, Portugal; ESTG-School of Technology and Management, IPG - Polytechnic Institute of Guarda, Guarda, Portugal","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","The scarcity of water resources, associated with the growing need for water, is one of the most critical problems of humanity. At the same time, irregular rainfall, coupled with the occurrence of high temperatures, are strong obstacles to the preservation and growth of plants, causing high rates of water deficiency. Recently, several systems of soil monitoring and irrigation control have been developed with the aim of improving water use efficiency. This study describes a system (iRain), developed by the authors, which aims to ensure autonomous and efficient irrigation in urban gardens. It consists of a net of sensors and actuators with Zigbee communication and control software for storage and availability of monitoring data on a web portal in real time. In manual mode, the irrigation management is the responsibility of the irrigation manager in order to control the system from the portal. In automatic mode, the system prevents watering if there is a forecast of precipitation (up to 3 days) and if the humidity of the soil has not fallen below a critical value. In this mode the decision is made at the local base. The system also gives preference to irrigation at night and during periods of light wind in order to obtain more accurate and efficient irrigation. Thus, the iRain constitutes a valuable tool for promoting sustainable use of this scarce natural resource.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876907","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876907","Environment;sustainability;sensor networks;irrigation management;sensors;Zigbee;smart cities","Irrigation;Monitoring;Temperature sensors;Temperature measurement;Meteorology;Base stations","","10","","9","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Interoperability frameworks for competencies and learning outcomes: Databases vs ontologies","M. J. A. Gonçalves; M. Pérez; P. Pimenta; A. P. Afonso","Instituto Politécnico do Porto/ISCAP/CEISE, Porto, Portugal; Universidade de Vigo, Vigo, Galicia, ES; Universidade do Minho, Braga, Braga, PT; Instituto Politécnico do Porto/ISCAP/CEISE, Porto, Portugal","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","8","The changes introduced into the European Higher Education Area (EHEA) by the Bologna Process, together with renewed pedagogical and methodological practices, have created a new teaching-learning paradigm: Student-Centred Learning. In addition, the last few years have been characterized by the application of Information Technologies, especially the Semantic Web, not only to the teaching-learning process, but also to administrative processes within learning institutions. On one hand, the aim of this study was to present a model for identifying and classifying Competencies and Learning Outcomes and, on the other hand, the computer applications of the information management model were developed, namely a relational Database and an Ontology.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876908","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876908","Bologna;Higher Education;Learning Outcomes;Interoperability;Database;Ontologies;Syllabus","Ontologies;Tuning;Computational modeling;OWL;Interoperability;Databases;Europe","","","","52","","14 Aug 2014","","","IEEE","IEEE Conferences"
"MAnGve maturity model (M3): A proposal for a doctoral thesis","H. Rocha de Almeida Neto; H. Perrelli; E. M. C. de Maglhães","Universidade Federal de Pernambuco, Unipe Recife, Joao Pessoa, Brazil; Universidade Federal de Pernambuco, Unipe Recife, Joao Pessoa, Brazil; Empresa de Tecnol. e Informacoes da Previdencia, Joao Pessoa, Brazil","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","4","Context: Agile Governance has been suggested as an innovative approach based on the use of the principles and values of the manifesto for agile software development on traditional Governance. However, the evaluation of this maturity is presented as a challenge today. Objective: This article describes a proposal of a model for the evaluation of maturity according to the meta principles of Agile Governance. Method: The model has been constructed through a qualitative approach, using the inductive method with comparative and structuralist procedures supported by exploratory studies and a Systematic Literature Review (SLR) for Agile Governance. Results: As partial results, a preliminary version of the architecture of the model and its components was constructed. Conclusion: The model has been structured by key references and better practices identified for Agile Governance during this research. Finally, the model has been evolved through discussions with the scientific and industrial community and will soon be submitted to a survey and multiple case studies.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876909","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876909","Information and Communication Technologies Governance;Agile Methods;Agile Governance;Maturity Models;Software Engineering","Organizations;Software;Proposals;Communications technology;ISO standards;Computer architecture;Computational modeling","","","","22","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Social networks sites adoption at firm level: A literature review","J. Martins; R. Gonçalves; J. Pereira; T. Oliveira; M. P. Cota","Universidade de Trás-os-Montes e Alto Douro, Vila Real, Portugal; INESC TEC (Formerly INESC Porto), Porto, Portugal; Universidade de Trás-os-Montes e Alto Douro, Vila Real, Portugal; ISEGI - Universidade Nova de Lisboa, Lisbon, Portugal; Manuel Pérez Cota, Universidad de Vigo, Vigo, Spain","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","The current technological and social Era in which our society lives, provides for the necessary background in order for Social Networks Sites (SNS) to be considered an essential and very relevant tool not only for individual social interaction, but also for firms to perform business activities. By analyzing the existent literature on the SNS adoption at firm level, the authors perceived the existence of a knowledge gap on this topic, thus creating the need for a SNS related literature review. In this paper, we present a systematic literature review on the SNS topic, mainly focusing the efforts towards the adoption of this technology at firm level. Some final considerations on future research are also presented in the final section of the article.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876910","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876910","Social Networks Sites;SNS Adoption;Technology Adoption;Literature Review","Social network services;Media;Information systems;Context;Web 2.0;Customer relationship management","","15","","69","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Bibliographic resources manager using knowledge maps","G. R. Morales; S. C. Carrión; M. V. Granda","Departamento Ciencias de la Computación y Electrónica, Universidad Técnica Particular de Loja - UTPL, Loja, Ecuador; Departamento Ciencias de la Computación y Electrónica, Universidad Técnica Particular de Loja - UTPL, Loja, Ecuador; Escuela Ciencias de la Computación, Universidad Técnica Particular de Loja - UTPL, Loja, Ecuador","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","This article summarizes the project Bibliographic Resources Manager using knowledge maps that involved the development of an application for the representation of bibliographic information (books, theses, and Multimedia Guide) of the centers of the Universidad Técnica Particular de Loja-UTPL, through a knowledge map using semantic technologies.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876911","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876911","Bibliographic Manager;RDF;Map of Knowledge;Semantic Structures","Resource description framework;XML;Visualization;OWL;Multimedia communication;Semantics;HTML","","","","9","","14 Aug 2014","","","IEEE","IEEE Conferences"
"AAL systems and services for end users: Are the AT models and frameworks suitable for prescription and selection?","J. Alvarelhão; A. Queirós; M. Cerqueira; N. P. Rocha","Health School Sciences, IEETA Universidade de Aveiro, Aveiro, Portugal; Health School Sciences, IEETA Universidade de Aveiro, Aveiro, Portugal; Health School Sciences, IEETA Universidade de Aveiro, Aveiro, Portugal; Health Sciences Department, IEETA Universidade de Aveiro, Aveiro, Portugal","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","The complexity inherent to Ambient Assisted Living raises some of issues not yet quiet solved within similar fields like Assistive Technology, namely those related with prescription and selection. This paper aims to identify models of frameworks for the prescription of AT that may serve as a foundation to develop comprehensive models for the selection, prescription and counselling process of ALL solutions. A systematic literature search was conducted in Pubmed, Eric and CiteSeerX databases using a predefined strategy. The relevant literature extracted was screened and a list of models and frameworks was elaborated. Seven models or frameworks were included for analyses. It was possible to find ICF components in all of the models or frameworks. The results showed a shift between the models from the end of last century, based in an instrumental description of components involved to a predictive end users behaviour concern. Future work should deepen the conceptual issues about the selection, prescription and counselling process of AAL systems and services.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876912","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876912","Ambient Assisted Living;Assistive Technology;Prescription Models and Frameworks","Assistive technology;Predictive models;Education;Context;Assisted living;Environmental factors;Analytical models","","","","28","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Implementation of social technologies for Open Course Ware OCW platforms","G. Rodriguez; S. Cueva; L. Feijoo; O. M. Gallego","Universidad Tecnica Particular de Loja, Loja, Loja, EC; Universidad Tecnica Particular de Loja, Loja, Loja, EC; Universidad Tecnica Particular de Loja, Loja, Loja, EC; Facultad de informática, Universidad Politécnica de Madrid- UPM, Madrid, España","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","The present work focused on the inclusion of social components to the Open Course Ware (OCW) platforms, with this purpose was taken as case study the Technical University of Loja (UTPL), to demonstrate the level of knowledge and use social networks and platforms OCW identifying acceptance and feasibility of integrating social platforms this kind of functionality. Based on the results obtained are developed and implemented social features for OCW platform — learning.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876913","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876913","OCW;OCW plataform;Educommons;Social Network Sites;SNS;plone","Facebook;Twitter;Linux;Silicon;Internet;Servers","","","","9","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Hipster: An open source Java library for heuristic search","P. Rodríguez-Mier; A. González-Sieira; M. Mucientes; M. Lama; A. Bugarín","Centro de Investigacion en Tecnoloxias da Informacion (CITIUS), University of Santiago de Compostela, Spain; Universidade de Santiago de Compostela, Santiago de Compostela, Galicia, ES; Centro de Investigacion en Tecnoloxias da Informacion (CITIUS), University of Santiago de Compostela, Spain; Centro de Investigacion en Tecnoloxias da Informacion (CITIUS), University of Santiago de Compostela, Spain; Centro de Investigacion en Tecnoloxias da Informacion (CITIUS), University of Santiago de Compostela, Spain","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","In this paper we present Hipster: a free, open source Java library for heuristic search algorithms. The motivation of developing Hipster is the lack of standard Java search libraries with an extensible, flexible, simple to use model. Moreover, most of the libraries for search algorithms rely on recursive implementations which do not offer fine-grained control over the algorithm. Hipster provides a wide variety of classical search algorithms implemented in an iterative way like Dijkstra, A∗, IDA∗, AD∗ and more. In order to facilitate the use and integration with most research, commercial and non-commercial projects, the software is developed under the open source Apache 2.0 License. Hipster was successfully applied in two different research projects in the areas of Web service composition and motion planning. Source code, documentation, binaries and examples can be found at https://github.com/citiususc/hipster.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876914","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876914","heuristic search;uninformed search;informed search;local search;Java library","","","5","","15","","14 Aug 2014","","","IEEE","IEEE Conferences"
"A platform for the design, simulation and development of quadcopter multi-agent systems","R. Veloso; Z. Kokkinogenis; L. S. Passos; G. Oliveira; R. J. F. Rossetti; J. Gabriel","Department of Informatics Engineering (DEI), University of Porto, Portugal; Department of Informatics Engineering (DEI), University of Porto, Portugal; Department of Informatics Engineering (DEI), University of Porto, Portugal; Department of Informatics Engineering (DEI), University of Porto, Portugal; Department of Informatics Engineering (DEI), University of Porto, Portugal; Faculty of Engineering, University of Porto, Portugal","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Unmanned Aerial Vehicles (UAVs) are gaining the attention of researchers around the world. Recently researchers apply the multi-agent paradigm to such domain taking advantage of its research in cognition, deliberation, and mainly coordination mechanisms. The aim of our research is to contribute to the multiple quadcopter simulation area introducing a platform for the design, simulation, and development of quadcopter MultiAgent Systems (MAS). Specifically for this paper, we minutely discuss the proposed architecture and present the implemented prototype focusing our experiments on the scalability and the resource usage of it. The results demonstrate that the centralised perspective limits the scalability mainly when the physical engine is being used; also, we identify that the method responsible for the 3D update is the platform's bottleneck. After this work different type of studies in social interaction of quadcopters will follow up as well as the improvement of the proposed architecture, for instance, using a multi-threading approach.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876915","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876915","Multi-Agent Systems;Symbiotic Simulation;Unmanned Aerial Vehicles","Computer architecture;Engines;Three-dimensional displays;Symbiosis;Cognition;Scalability;Sensors","","6","","17","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Electronic commerce as a competitive advantage: The SMEs from Trás-os-Montes e Alto Douro","R. Gonçalves; S. Gomes; J. Martins; C. Marques","INESC TEC (Formerly INESC Porto), Porto, Portugal; Universidade de Tras-os-Montes e Alto Douro, Vila Real, Vila Real, PT; Universidade de Tras-os-Montes e Alto Douro, Vila Real, Vila Real, PT; Universidade de Tras-os-Montes e Alto Douro, Vila Real, Vila Real, PT","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","This work results from an exhaustive characterization of the practices of E-commerce through the use of a questionnaire to small and medium enterprises of Trás-os-Montes and Alto Douro in Portugal, seeking to identify and promote the use of this technology in order to obtain competitive advantages.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876916","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876916","Ecommerce;Strategy;Competitive Advantage;SMEs","Internet;Face;Electronic mail;Electronic commerce;Instruments;Europe;Surges","","2","","19","","14 Aug 2014","","","IEEE","IEEE Conferences"
